ward_no,Areaname,latitude,longitude
22,Logan Square,41.841852298,-87.718390111
22,Logan Square,41.851365752,-87.737480777
22,Logan Square,41.849901226,-87.709232541
22,Logan Square,41.845672943,-87.712385902
22,Logan Square,41.841870193,-87.730566695
22,Logan Square,41.840790601,-87.710304597
22,Logan Square,41.844248026,-87.725087021
22,Logan Square,41.848859402,-87.718576258
22,Logan Square,41.841776032,-87.715939347
22,Logan Square,41.843598938,-87.707451448
22,Logan Square,,
22,Logan Square,41.84751108,-87.720978487
22,Logan Square,41.847177551,-87.716089276
22,Logan Square,41.837637018,-87.729233965
22,Logan Square,41.837971865,-87.70973011
22,Logan Square,41.841870193,-87.730566695
22,Logan Square,,
22,Logan Square,41.851393305,-87.723903515
22,Logan Square,41.841634167,-87.726913695
22,Logan Square,41.847302735,-87.714873231
22,Logan Square,41.84154449,-87.728121935
22,Logan Square,41.848050533,-87.713089622
22,Logan Square,41.844324387,-87.718810515
22,Logan Square,41.848818826,-87.729550859
22,Logan Square,41.839639489,-87.735365685
22,Logan Square,41.834477073,-87.727946335
22,Logan Square,41.834238275,-87.727937577
22,Logan Square,41.836168636,-87.7291964
22,Logan Square,41.847387198,-87.717313115
22,Logan Square,41.841671653,-87.725698605
22,Logan Square,41.844135216,-87.73285389
22,Logan Square,41.850879469,-87.718630325
22,Logan Square,41.846041032,-87.727352869
22,Logan Square,41.836014058,-87.727983225
22,Logan Square,41.848751025,-87.734421988
22,Logan Square,41.84556887,-87.722145755
22,Logan Square,41.845553374,-87.723360712
22,Logan Square,41.839822544,-87.723209631
22,Logan Square,41.849931644,-87.706754747
22,Logan Square,41.843654257,-87.705017693
22,Logan Square,41.845474695,-87.708721376
22,Logan Square,41.846222807,-87.714098218
22,Logan Square,41.841962655,-87.709845498
22,Logan Square,41.84175742,-87.713502711
22,Logan Square,41.839760476,-87.728076359
22,Logan Square,41.836940527,-87.721046239
22,Logan Square,41.847341705,-87.712432159
22,Logan Square,41.839614092,-87.730507133
22,Logan Square,41.844474666,-87.708011772
22,Logan Square,41.837943156,-87.72071375
22,Logan Square,41.839875655,-87.714669517
22,Logan Square,41.837643406,-87.726800916
22,Logan Square,41.847194493,-87.707555871
22,Logan Square,41.844396937,-87.713924982
22,Logan Square,41.842074685,-87.712288576
22,Logan Square,41.849140022,-87.710051081
22,Logan Square,41.851514731,-87.713771896
22,Logan Square,41.845544918,-87.707505885
22,Logan Square,41.844181884,-87.729715569
22,Logan Square,41.848751025,-87.734421988
22,Logan Square,41.84326534,-87.72452381
22,Logan Square,41.847621055,-87.708784914
22,Logan Square,41.836158123,-87.71945009
22,Logan Square,41.850922711,-87.721074414
22,Logan Square,41.850427477,-87.731216774
22,Logan Square,41.83689598,-87.723505312
22,Logan Square,41.84154449,-87.728121935
22,Logan Square,41.839955532,-87.706121788
22,Logan Square,41.840031277,-87.730517897
22,Logan Square,41.841794072,-87.708617717
22,Logan Square,41.841745745,-87.725697904
22,Logan Square,41.841980239,-87.711063738
22,Logan Square,41.849927116,-87.706930969
22,Logan Square,41.835911418,-87.723107336
22,Logan Square,,
22,Logan Square,,
22,Logan Square,41.851393305,-87.723903515
22,Logan Square,,
22,Logan Square,41.84320862,-87.733038713
22,Logan Square,41.844343031,-87.717679962
22,Logan Square,41.84015891,-87.712237374
22,Logan Square,41.844494687,-87.706649986
22,Logan Square,41.838676564,-87.728611344
22,Logan Square,41.841726481,-87.732993848
22,Logan Square,41.844179834,-87.729847709
22,Logan Square,41.850510357,-87.734471644
22,Logan Square,41.836428389,-87.72433908
22,Logan Square,41.843872347,-87.718440499
22,Logan Square,41.839570063,-87.734155305
22,Logan Square,41.84174944,-87.726916276
22,Logan Square,41.848041902,-87.714032962
22,Logan Square,41.848609946,-87.722226918
22,Logan Square,41.849104319,-87.716144161
22,Logan Square,41.836982572,-87.718642232
22,Logan Square,41.840032114,-87.724433355
22,Logan Square,41.844508425,-87.705647926
22,Logan Square,41.843656863,-87.734267647
22,Logan Square,41.844252776,-87.724947514
22,Logan Square,41.846003035,-87.730039774
22,Logan Square,41.844126886,-87.733360433
22,Logan Square,41.838003786,-87.714617822
22,Logan Square,41.836217143,-87.727984981
22,Logan Square,,
22,Logan Square,41.837982363,-87.712174018
22,Logan Square,41.847609583,-87.711222061
22,Logan Square,41.841501478,-87.725692875
22,Logan Square,41.846071332,-87.7252973
22,Logan Square,41.846970393,-87.726654101
22,Logan Square,41.846050935,-87.726629757
22,Logan Square,41.851407157,-87.733835632
22,Logan Square,41.851718091,-87.709262596
22,Logan Square,41.844494987,-87.706705034
23,Humboldt park,41.792347974,-87.718848846
23,Humboldt park,41.790754583,-87.739927261
23,Humboldt park,41.799540004,-87.723342501
23,Humboldt park,41.788339891,-87.740514226
23,Humboldt park,41.800464977,-87.723370404
23,Humboldt park,41.796271512,-87.770648751
23,Humboldt park,41.798001373,-87.739225952
23,Humboldt park,41.777577355,-87.787713578
23,Humboldt park,41.793271281,-87.718564992
23,Humboldt park,41.776799497,-87.779999154
23,Humboldt park,41.794828101,-87.714626187
23,Humboldt park,,
23,Humboldt park,41.788085385,-87.770669005
23,Humboldt park,41.792310466,-87.783470515
23,Humboldt park,41.78335683,-87.790025857
23,Humboldt park,41.803309032,-87.751599451
23,Humboldt park,41.799911401,-87.742952841
23,Humboldt park,41.79238424,-87.716398888
23,Humboldt park,41.794099511,-87.732991104
23,Humboldt park,41.79798374,-87.723294914
23,Humboldt park,,
23,Humboldt park,41.785024941,-87.780731435
23,Humboldt park,41.8067644,-87.746803583
23,Humboldt park,41.796216157,-87.723245665
23,Humboldt park,41.800260379,-87.735610903
23,Humboldt park,,
23,Humboldt park,41.778939876,-87.787419722
23,Humboldt park,41.807646291,-87.741110208
23,Humboldt park,41.807068516,-87.750479736
23,Humboldt park,41.788987036,-87.74147999
23,Humboldt park,41.799730667,-87.752721065
23,Humboldt park,41.799808989,-87.723350952
23,Humboldt park,41.795214968,-87.765630195
23,Humboldt park,41.796938651,-87.783170574
23,Humboldt park,41.793354068,-87.78305821
23,Humboldt park,41.790754583,-87.739927261
23,Humboldt park,41.797515317,-87.742890484
23,Humboldt park,41.798010614,-87.747437188
23,Humboldt park,41.797464447,-87.729409683
23,Humboldt park,41.785992238,-87.781573809
23,Humboldt park,41.78782976,-87.797563761
23,Humboldt park,41.792653512,-87.766532902
23,Humboldt park,41.799182847,-87.772258977
23,Humboldt park,41.805324639,-87.744315259
23,Humboldt park,41.784497741,-87.786404585
23,Humboldt park,41.791715445,-87.774472994
23,Humboldt park,,
23,Humboldt park,41.790754583,-87.739927261
23,Humboldt park,41.774933309,-87.782269842
23,Humboldt park,41.792530319,-87.772746047
23,Humboldt park,,
23,Humboldt park,41.803433215,-87.728356018
23,Humboldt park,41.778903205,-87.783757379
23,Humboldt park,41.801303734,-87.744212716
23,Humboldt park,41.789889697,-87.773183419
23,Humboldt park,41.79928235,-87.761274006
23,Humboldt park,41.791617064,-87.77568764
23,Humboldt park,41.793393041,-87.777472814
23,Humboldt park,41.796216157,-87.723245665
23,Humboldt park,41.799911401,-87.742952841
23,Humboldt park,41.794462581,-87.770558224
23,Humboldt park,41.801574886,-87.735609689
23,Humboldt park,41.798964612,-87.775910006
23,Humboldt park,41.778604018,-87.783745269
23,Humboldt park,41.79908306,-87.769813646
23,Humboldt park,41.778679724,-87.780078315
23,Humboldt park,41.803456125,-87.729580819
23,Humboldt park,41.799546058,-87.756386558
23,Humboldt park,41.794603987,-87.721973763
23,Humboldt park,41.797672173,-87.731864881
23,Humboldt park,41.785264804,-87.768544992
23,Humboldt park,41.795306819,-87.799085748
23,Humboldt park,41.795600395,-87.763107379
23,Humboldt park,41.796306734,-87.723248473
23,Humboldt park,41.799639692,-87.742948
23,Humboldt park,41.79764254,-87.758780097
23,Humboldt park,,
23,Humboldt park,41.793214243,-87.722276673
23,Humboldt park,41.796756786,-87.755626766
23,Humboldt park,41.789408989,-87.741883136
23,Humboldt park,41.796070049,-87.764845182
23,Humboldt park,41.785071169,-87.778366035
23,Humboldt park,41.803515121,-87.743044463
23,Humboldt park,41.789879929,-87.785383431
23,Humboldt park,41.799672622,-87.742947698
23,Humboldt park,41.796439751,-87.718344012
23,Humboldt park,41.774443276,-87.795845814
23,Humboldt park,41.788987036,-87.74147999
23,Humboldt park,41.779478151,-87.783473827
23,Humboldt park,41.794112305,-87.73544433
23,Humboldt park,41.793578792,-87.767738579
23,Humboldt park,41.788987036,-87.74147999
23,Humboldt park,41.796684111,-87.742417693
23,Humboldt park,,
23,Humboldt park,41.80168469,-87.735616004
23,Humboldt park,41.791963343,-87.769604647
23,Humboldt park,41.79631217,-87.755073327
23,Humboldt park,41.795671974,-87.762600661
23,Humboldt park,41.799808989,-87.723350952
23,Humboldt park,41.796848429,-87.784388903
23,Humboldt park,41.793252259,-87.792828336
23,Humboldt park,41.796215423,-87.75384565
23,Humboldt park,41.794130622,-87.734219321
23,Humboldt park,41.796216157,-87.723245665
23,Humboldt park,,
23,Humboldt park,41.794055357,-87.75378443
23,Humboldt park,41.799738012,-87.730701302
23,Humboldt park,,
23,Humboldt park,41.794591289,-87.723198732
23,Humboldt park,41.795139811,-87.800352335
23,Humboldt park,41.79409105,-87.753787775
23,Humboldt park,41.79639731,-87.723251281
23,Humboldt park,41.79054357,-87.780130326
23,Humboldt park,41.797201502,-87.723272993
23,Humboldt park,41.794462581,-87.770558224
23,Humboldt park,41.794111411,-87.77282395
23,Humboldt park,41.786592597,-87.745480443
23,Humboldt park,41.799851811,-87.74417467
23,Humboldt park,41.801431134,-87.741768927
23,Humboldt park,41.79054357,-87.780130326
23,Humboldt park,41.792716677,-87.801553219
23,Humboldt park,,
23,Humboldt park,41.79995683,-87.719678368
23,Humboldt park,41.789642129,-87.80016686
23,Humboldt park,41.79318978,-87.724906238
23,Humboldt park,41.80336666,-87.751598929
23,Humboldt park,41.791423128,-87.798974984
23,Humboldt park,41.80332752,-87.750374268
23,Humboldt park,41.810604926,-87.748129424
23,Humboldt park,41.805711549,-87.749685109
23,Humboldt park,41.797879366,-87.75511425
23,Humboldt park,41.797293397,-87.785621009
23,Humboldt park,41.805116663,-87.729627582
23,Humboldt park,41.776545563,-87.797052768
23,Humboldt park,41.799465628,-87.760054769
23,Humboldt park,41.798714085,-87.782000142
23,Humboldt park,41.776589291,-87.79408279
23,Humboldt park,41.777491883,-87.792271439
23,Humboldt park,41.79054357,-87.780130326
23,Humboldt park,41.804946156,-87.749196902
23,Humboldt park,41.79054357,-87.780130326
23,Humboldt park,41.79054357,-87.780130326
23,Humboldt park,41.79054357,-87.780130326
23,Humboldt park,41.79054357,-87.780130326
23,Humboldt park,41.803296055,-87.732025014
23,Humboldt park,41.786396443,-87.77548721
23,Humboldt park,41.797833204,-87.730649467
23,Humboldt park,41.80336666,-87.751598929
23,Humboldt park,41.797336369,-87.761217965
23,Humboldt park,41.792264502,-87.785913184
23,Humboldt park,41.787789358,-87.800086875
23,Humboldt park,41.785095628,-87.777181489
23,Humboldt park,41.797427814,-87.757549778
23,Humboldt park,41.810212437,-87.748118324
23,Humboldt park,41.780576975,-87.774038088
23,Humboldt park,41.794202552,-87.724412591
23,Humboldt park,41.792763782,-87.76054721
23,Humboldt park,41.799964648,-87.734682102
23,Humboldt park,41.785519673,-87.738567526
23,Humboldt park,41.793103895,-87.734676271
23,Humboldt park,41.803292381,-87.730800035
23,Humboldt park,41.80336666,-87.751598929
24,West Town,41.870765874,-87.721483556
24,West Town,41.873185004,-87.743795434
24,West Town,41.852541931,-87.727823737
24,West Town,41.87111244,-87.747959695
24,West Town,41.854362853,-87.728103883
24,West Town,41.871650236,-87.72368176
24,West Town,41.856248253,-87.712694737
24,West Town,41.868451003,-87.744833889
24,West Town,41.854364398,-87.72787629
24,West Town,41.87616378,-87.745111964
24,West Town,41.876200892,-87.723811091
24,West Town,41.870973712,-87.736468934
24,West Town,41.872636725,-87.716729263
24,West Town,41.858703532,-87.736351782
24,West Town,41.875291967,-87.723702229
24,West Town,41.862832996,-87.71700702
24,West Town,,
24,West Town,,
24,West Town,,
24,West Town,41.873279706,-87.738213571
24,West Town,41.86412761,-87.70925941
24,West Town,,
24,West Town,,
24,West Town,41.860129545,-87.726214031
24,West Town,41.858703723,-87.736388489
24,West Town,41.862897867,-87.711224399
24,West Town,41.865510331,-87.717833038
24,West Town,41.860036225,-87.726211243
24,West Town,41.86692722,-87.715436748
24,West Town,41.865845054,-87.703144716
24,West Town,41.873383983,-87.710777583
24,West Town,41.867268694,-87.713619808
24,West Town,41.860396443,-87.707933763
24,West Town,41.858153571,-87.710308624
24,West Town,41.867950681,-87.728295147
24,West Town,,
24,West Town,41.848977745,-87.703945256
24,West Town,41.859894302,-87.723767741
24,West Town,41.866341527,-87.711154301
24,West Town,41.866491838,-87.737428453
24,West Town,41.861683877,-87.723827836
24,West Town,41.865270483,-87.730038561
24,West Town,41.871778951,-87.713888331
24,West Town,41.860116574,-87.714019255
24,West Town,41.869222227,-87.738989172
24,West Town,41.86881701,-87.741294925
24,West Town,41.873185004,-87.743795434
24,West Town,41.874316783,-87.728708767
24,West Town,41.866196509,-87.723513299
24,West Town,41.859912232,-87.718892563
24,West Town,41.874060099,-87.705924314
24,West Town,41.852538416,-87.728198163
24,West Town,41.875702435,-87.732855906
24,West Town,41.862544493,-87.723107471
24,West Town,41.873510659,-87.720554136
24,West Town,41.854864309,-87.724846958
24,West Town,41.867163869,-87.718624876
24,West Town,41.865713975,-87.7251516
24,West Town,,
24,West Town,41.873681917,-87.706522832
24,West Town,41.862735038,-87.702004175
24,West Town,41.872632044,-87.716879846
24,West Town,41.859937564,-87.716451145
24,West Town,41.870168199,-87.737776149
24,West Town,41.858997313,-87.713075624
24,West Town,41.853203765,-87.724796627
24,West Town,41.869958743,-87.714254699
24,West Town,41.865464029,-87.721493726
24,West Town,41.865464029,-87.721493726
24,West Town,41.868180939,-87.709271389
24,West Town,41.865490571,-87.708078696
24,West Town,41.868876375,-87.74056743
24,West Town,41.858328523,-87.722442751
24,West Town,41.865494456,-87.709297515
24,West Town,41.868666808,-87.743036575
24,West Town,41.873521401,-87.719995932
24,West Town,,
24,West Town,41.867071643,-87.726049227
24,West Town,41.866899854,-87.71954524
24,West Town,41.858114443,-87.722437446
24,West Town,41.861404132,-87.734817871
24,West Town,41.860346575,-87.710371769
24,West Town,41.86295478,-87.706047579
24,West Town,41.860155012,-87.714022555
24,West Town,41.867099967,-87.723625867
24,West Town,41.874189532,-87.738498871
24,West Town,,
24,West Town,41.869902199,-87.718543569
24,West Town,41.865596068,-87.715401839
24,West Town,41.861717546,-87.721386272
24,West Town,41.863419512,-87.71533469
24,West Town,41.866916243,-87.715436854
24,West Town,41.870545313,-87.720263034
24,West Town,41.865156758,-87.713831108
24,West Town,41.858408833,-87.710317158
24,West Town,41.862987849,-87.703565582
24,West Town,41.86002982,-87.715235175
24,West Town,41.874758228,-87.732820683
24,West Town,41.858062995,-87.710305832
24,West Town,41.871836549,-87.709320279
24,West Town,41.865802306,-87.706867809
24,West Town,41.864663432,-87.712932753
24,West Town,41.872738032,-87.709572199
24,West Town,41.864096311,-87.714124026
24,West Town,41.851560833,-87.723927618
24,West Town,41.861780416,-87.711631704
24,West Town,41.853479315,-87.717797906
24,West Town,41.861628976,-87.723824686
24,West Town,41.874060099,-87.705924314
24,West Town,41.870228101,-87.747824574
24,West Town,41.872222377,-87.713168079
24,West Town,,
24,West Town,41.865287779,-87.727589677
24,West Town,41.855749808,-87.72727224
24,West Town,41.872711717,-87.711804831
24,West Town,41.873907046,-87.725430093
24,West Town,41.865772802,-87.752960959
24,West Town,41.871730951,-87.71669758
24,West Town,41.851670301,-87.714122759
24,West Town,41.866199931,-87.723124109
24,West Town,41.871866922,-87.706834295
24,West Town,41.862527053,-87.704109754
24,West Town,41.856142597,-87.721131081
24,West Town,41.851761264,-87.705602716
24,West Town,41.874221281,-87.736155995
24,West Town,41.853818639,-87.715063733
24,West Town,41.873635421,-87.710081187
24,West Town,41.861404132,-87.734817871
24,West Town,41.855381771,-87.709784924
24,West Town,41.86866942,-87.74301085
24,West Town,,
24,West Town,41.873372456,-87.713212037
24,West Town,41.854533818,-87.707770642
24,West Town,41.858832381,-87.705449136
24,West Town,41.876891751,-87.741517829
24,West Town,41.863805901,-87.717786976
24,West Town,41.865108577,-87.73370765
24,West Town,41.854364533,-87.727901983
24,West Town,41.855986476,-87.717594001
24,West Town,41.873635521,-87.710099544
24,West Town,41.87302808,-87.731529756
24,West Town,41.872560678,-87.723559287
24,West Town,41.852731587,-87.701390474
24,West Town,,
24,West Town,41.856790413,-87.708424071
24,West Town,41.873613472,-87.712108191
24,West Town,41.859818912,-87.718889785
24,West Town,41.86999336,-87.711519085
24,West Town,41.873907046,-87.725430093
24,West Town,41.870972499,-87.704361047
24,West Town,41.853611889,-87.703778696
24,West Town,41.862527053,-87.704109754
24,West Town,41.8676628,-87.715459036
24,West Town,41.875066021,-87.741362098
24,West Town,41.856790413,-87.708424071
24,West Town,41.855986476,-87.717594001
24,West Town,41.861830912,-87.712850003
24,West Town,41.873616636,-87.711678569
24,West Town,41.860129545,-87.726214031
24,West Town,41.858153571,-87.710308624
24,West Town,41.864246754,-87.710480757
24,West Town,41.858041495,-87.723686224
24,West Town,41.862897867,-87.711224399
24,West Town,41.873096749,-87.718076025
24,West Town,41.869934135,-87.715800643
24,West Town,41.854763892,-87.710213049
24,West Town,41.874219319,-87.736306555
24,West Town,41.865313855,-87.720092741
24,West Town,41.869447309,-87.744861466
24,West Town,41.870488249,-87.730217137
24,West Town,41.869447309,-87.744861466
24,West Town,41.867185381,-87.716495284
24,West Town,41.853168218,-87.73211605
24,West Town,41.858213251,-87.722440177
24,West Town,41.872012744,-87.750154461
24,West Town,41.865507174,-87.723931031
24,West Town,41.866258861,-87.718736342
24,West Town,41.863851348,-87.72632567
24,West Town,41.862529234,-87.704006942
24,West Town,41.852196515,-87.724776811
24,West Town,41.87403663,-87.747727395
24,West Town,41.86997642,-87.729428901
24,West Town,41.861320289,-87.704239058
24,West Town,41.863810959,-87.723881057
24,West Town,41.858941291,-87.717965782
24,West Town,41.868158526,-87.711210111
