ward_no,Areaname,crime_type,arrest,year,crime_location,latitude,longitude
42,Woodlawn,THEFT,f,2015,GROCERY FOOD STORE,41.88601293,-87.62950532
42,Woodlawn,THEFT,t,2015,SMALL RETAIL STORE,41.87987681,-87.62771826
42,Woodlawn,CRIMINAL TRESPASS,t,2015,CONVENIENCE STORE,41.88601293,-87.62950532
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,RESTAURANT,41.88242485,-87.62437788
42,Woodlawn,THEFT,t,2015,DEPARTMENT STORE,41.88350019,-87.6278767
42,Woodlawn,ROBBERY,f,2015,CONVENIENCE STORE,41.89103987,-87.6325646
42,Woodlawn,THEFT,f,2015,RESTAURANT,41.89119945,-87.62413763
42,Woodlawn,ROBBERY,f,2015,SIDEWALK,41.89082465,-87.63012828
42,Woodlawn,THEFT,f,2015,OTHER,41.88322434,-87.6249713
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,DEPARTMENT STORE,41.88350019,-87.6278767
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,SMALL RETAIL STORE,41.89314003,-87.62420431
42,Woodlawn,THEFT,t,2015,DRUG STORE,41.88189554,-87.63834908
42,Woodlawn,ROBBERY,f,2015,PARK PROPERTY,41.90030722,-87.62988099
42,Woodlawn,THEFT,f,2015,OTHER,41.89941016,-87.62413127
42,Woodlawn,THEFT,f,2015,SMALL RETAIL STORE,41.88242524,-87.62622133
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,SMALL RETAIL STORE,41.88367394,-87.62623327
42,Woodlawn,THEFT,f,2015,HOSPITAL BUILDING/GROUNDS,41.89500328,-87.62152816
42,Woodlawn,THEFT,f,2015,OTHER,41.87990153,-87.62772166
42,Woodlawn,THEFT,f,2015,OTHER,41.88173084,-87.62620329
42,Woodlawn,THEFT,t,2015,DEPARTMENT STORE,41.89789513,-87.62409661
42,Woodlawn,THEFT,t,2015,DEPARTMENT STORE,41.89789513,-87.62409661
42,Woodlawn,CRIMINAL TRESPASS,t,2015,OTHER,41.89275303,-87.6241939
42,Woodlawn,THEFT,f,2015,SMALL RETAIL STORE,41.89104581,-87.6179508
42,Woodlawn,THEFT,f,2015,SMALL RETAIL STORE,41.90187314,-87.62926505
42,Woodlawn,THEFT,f,2015,OTHER,41.88686381,-87.6268518
42,Woodlawn,THEFT,f,2015,RESTAURANT,41.88446517,-87.63444691
42,Woodlawn,THEFT,t,2015,DEPARTMENT STORE,41.88350019,-87.6278767
42,Woodlawn,THEFT,t,2015,PARKING LOT/GARAGE(NON.RESID.),41.88572934,-87.62578094
42,Woodlawn,CRIMINAL DAMAGE,f,2015,BANK,41.87856274,-87.63226764
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,,41.90637061,-87.62876378
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,DEPARTMENT STORE,,
42,Woodlawn,BURGLARY,f,2015,RESIDENCE,41.89567514,-87.62856915
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,APARTMENT,,
42,Woodlawn,CRIMINAL TRESPASS,t,2015,RESIDENCE PORCH/HALLWAY,41.90109222,-87.62990543
42,Woodlawn,THEFT,f,2015,HOTEL/MOTEL,41.8995529,-87.62413703
42,Woodlawn,ROBBERY,f,2015,SIDEWALK,41.90312795,-87.63206876
42,Woodlawn,MOTOR VEHICLE THEFT,f,2015,DRIVEWAY - RESIDENTIAL,41.89336273,-87.64136506
42,Woodlawn,THEFT,f,2015,APARTMENT,41.89701226,-87.63271602
42,Woodlawn,THEFT,t,2015,DEPARTMENT STORE,41.88041751,-87.62773067
42,Woodlawn,THEFT,t,2015,DEPARTMENT STORE,41.88350019,-87.6278767
42,Woodlawn,BATTERY,t,2015,RESIDENCE,41.87822991,-87.62676698
42,Woodlawn,CRIMINAL DAMAGE,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.89608709,-87.62683463
42,Woodlawn,BATTERY,t,2015,CTA PLATFORM,41.88574029,-87.63159057
42,Woodlawn,THEFT,t,2015,DEPARTMENT STORE,41.89941016,-87.62413127
42,Woodlawn,MOTOR VEHICLE THEFT,t,2015,PARKING LOT/GARAGE(NON.RESID.),41.89194817,-87.62807389
42,Woodlawn,THEFT,f,2015,OTHER,,
42,Woodlawn,CRIMINAL TRESPASS,f,2015,SMALL RETAIL STORE,41.88148791,-87.62775562
42,Woodlawn,THEFT,f,2015,STREET,41.89875558,-87.62656646
42,Woodlawn,THEFT,f,2015,RESTAURANT,41.88242485,-87.62437788
42,Woodlawn,THEFT,f,2015,DEPARTMENT STORE,41.88233367,-87.62784179
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,,41.88651112,-87.61819604
42,Woodlawn,THEFT,f,2015,CTA STATION,41.8832199,-87.6282617
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,,41.89169483,-87.62614849
42,Woodlawn,THEFT,f,2015,RESTAURANT,41.88209996,-87.62509388
42,Woodlawn,DECEPTIVE PRACTICE,f,2015,CTA STATION,41.88550384,-87.62793545
42,Woodlawn,THEFT,f,2015,STREET,41.87920284,-87.62611365
42,Woodlawn,ROBBERY,f,2015,SIDEWALK,41.88253954,-87.62785054
42,Woodlawn,THEFT,f,2015,CTA BUS,41.89667145,-87.62859492
42,Woodlawn,THEFT,f,2015,STREET,41.87988689,-87.62935957
42,Woodlawn,THEFT,f,2015,OTHER,41.88209393,-87.63531369
42,Woodlawn,THEFT,f,2015,SMALL RETAIL STORE,41.88239406,-87.6278448
42,Woodlawn,CRIMINAL DAMAGE,f,2015,SIDEWALK,41.8945635,-87.62274511
42,Woodlawn,THEFT,f,2015,OTHER,41.87909797,-87.63228382
42,Woodlawn,THEFT,f,2015,OTHER,41.87909797,-87.63228382
42,Woodlawn,THEFT,f,2015,OTHER,41.88828784,-87.63398657
42,Woodlawn,THEFT,f,2015,OTHER,41.89146573,-87.62415304
